ID,BUYER_FLAG
56186,0
56187,1
56188,0
56189,0
56190,0
56191,0
56192,0
56193,0
56194,0
56195,0
56196,0
56197,0
56198,0
56199,0
56200,0
56201,0
56202,0
56203,0
56204,0
56205,1
56206,1
56207,0
56208,0
56209,0
56210,0
56211,0
56212,0
56213,0
56214,0
56215,0
56216,0
56217,0
56218,0
56219,0
56220,0
56221,0
56222,0
56223,0
56224,0
56225,0
56226,0
56227,0
56228,0
56229,0
56230,0
56231,1
56232,0
56233,0
56234,0
56235,0
56236,0
56237,1
56238,0
56239,0
56240,0
56241,0
56242,0
56243,0
56244,0
56245,0
56246,0
56247,0
56248,0
56249,0
56250,0
56251,0
56252,0
56253,0
56254,0
56255,0
56256,0
56257,0
56258,0
56259,0
56260,0
56261,0
56262,0
56263,0
56264,0
56265,0
56266,0
56267,0
56268,1
56269,0
56270,0
56271,1
56272,0
56273,0
56274,0
56275,0
56276,0
56277,0
56278,0
56279,0
56280,0
56281,0
56282,1
56283,0
56284,0
56285,0
56286,1
56287,0
56288,1
56289,0
56290,0
56291,0
56292,0
56293,0
56294,0
56295,1
56296,0
56297,0
56298,0
56299,1
56300,0
56301,1
56302,0
56303,0
56304,0
56305,0
56306,1
56307,0
56308,0
56309,0
56310,0
56311,0
56312,0
56313,0
56314,0
56315,0
56316,0
56317,0
56318,0
56319,0
56320,0
56321,0
56322,1
56323,0
56324,0
56325,1
56326,0
56327,0
56328,0
56329,0
56330,1
56331,0
56332,1
56333,1
56334,0
56335,0
56336,1
56337,0
56338,0
56339,0
56340,0
56341,0
56342,0
56343,0
56344,0
56345,0
56346,0
56347,0
56348,0
56349,0
56350,0
56351,1
56352,0
56353,0
56354,0
56355,0
56356,0
56357,0
56358,1
56359,0
56360,0
56361,0
56362,1
56363,0
56364,0
56365,0
56366,0
56367,0
56368,0
56369,1
56370,0
56371,0
56372,0
56373,0
56374,1
56375,0
56376,1
56377,0
56378,0
56379,1
56380,0
56381,1
56382,0
56383,0
56384,0
56385,0
56386,0
56387,0
56388,0
56389,0
56390,0
56391,0
56392,0
56393,0
56394,1
56395,0
56396,0
56397,0
56398,0
56399,1
56400,0
56401,0
56402,0
56403,0
56404,0
56405,0
56406,0
56407,0
56408,0
56409,0
56410,0
56411,0
56412,0
56413,1
56414,0
56415,0
56416,0
56417,0
56418,0
56419,0
56420,0
56421,0
56422,0
56423,0
56424,0
56425,0
56426,1
56427,0
56428,0
56429,0
56430,0
56431,0
56432,1
56433,0
56434,0
56435,1
56436,0
56437,0
56438,0
56439,0
56440,0
56441,0
56442,0
56443,0
56444,0
56445,0
56446,0
56447,1
56448,0
56449,0
56450,1
56451,0
56452,0
56453,1
56454,0
56455,0
56456,0
56457,0
56458,0
56459,0
56460,0
56461,0
56462,0
56463,0
56464,1
56465,0
56466,0
56467,0
56468,0
56469,1
56470,0
56471,0
56472,0
56473,0
56474,0
56475,0
56476,0
56477,0
56478,1
56479,0
56480,0
56481,0
56482,0
56483,0
56484,0
56485,0
56486,0
56487,1
56488,0
56489,0
56490,0
56491,0
56492,0
56493,0
56494,0
56495,0
56496,1
56497,0
56498,0
56499,0
56500,0
56501,0
56502,0
56503,1
56504,1
56505,0
56506,0
56507,0
56508,0
56509,0
56510,0
56511,0
56512,0
56513,0
56514,0
56515,0
56516,0
56517,0
56518,0
56519,0
56520,0
56521,0
56522,0
56523,0
56524,0
56525,0
56526,1
56527,0
56528,0
56529,0
56530,0
56531,0
56532,0
56533,0
56534,0
56535,0
56536,1
56537,0
56538,0
56539,0
56540,1
56541,0
56542,1
56543,0
56544,0
56545,0
56546,0
56547,0
56548,0
56549,1
56550,0
56551,0
56552,0
56553,1
56554,0
56555,1
56556,0
56557,0
56558,0
56559,0
56560,0
56561,0
56562,0
56563,0
56564,0
56565,0
56566,0
56567,0
56568,0
56569,1
56570,0
56571,0
56572,0
56573,0
56574,0
56575,0
56576,1
56577,1
56578,0
56579,0
56580,0
56581,0
56582,0
56583,0
56584,0
56585,1
56586,0
56587,0
56588,0
56589,0
56590,0
56591,1
56592,0
56593,0
56594,0
56595,1
56596,0
56597,0
56598,1
56599,0
56600,0
56601,1
56602,0
56603,0
56604,0
56605,0
56606,1
56607,0
56608,0
56609,0
56610,0
56611,0
56612,0
56613,0
56614,0
56615,0
56616,0
56617,0
56618,0
56619,0
56620,1
56621,0
56622,0
56623,0
56624,0
56625,0
56626,0
56627,1
56628,0
56629,0
56630,0
56631,0
56632,0
56633,0
56634,0
56635,0
56636,0
56637,0
56638,0
56639,0
56640,0
56641,0
56642,0
56643,0
56644,0
56645,0
56646,0
56647,0
56648,0
56649,0
56650,0
56651,0
56652,0
56653,0
56654,0
56655,0
56656,0
56657,0
56658,1
56659,0
56660,0
56661,1
56662,0
56663,1
56664,0
56665,0
56666,0
56667,0
56668,0
56669,0
56670,0
56671,0
56672,0
56673,0
56674,0
56675,0
56676,0
56677,0
56678,0
56679,0
56680,1
56681,1
56682,0
56683,0
56684,0
56685,1
56686,0
56687,0
56688,1
56689,1
56690,0
56691,0
56692,0
56693,0
56694,0
56695,1
56696,0
56697,0
56698,0
56699,0
56700,0
56701,0
56702,1
56703,0
56704,0
56705,0
56706,0
56707,0
56708,0
56709,0
56710,0
56711,0
56712,0
56713,1
56714,0
56715,0
56716,1
56717,0
56718,0
56719,1
56720,0
56721,0
56722,0
56723,0
56724,0
56725,0
56726,0
56727,1
56728,1
56729,0
56730,0
56731,0
56732,0
56733,0
56734,0
56735,0
56736,0
56737,0
56738,0
56739,0
56740,0
56741,0
56742,0
56743,0
56744,0
56745,0
56746,0
56747,0
56748,0
56749,0
56750,1
56751,0
56752,0
56753,0
56754,0
56755,1
56756,0
56757,0
56758,0
56759,0
56760,0
56761,0
56762,1
56763,0
56764,1
56765,1
56766,1
56767,0
56768,0
56769,0
56770,0
56771,0
56772,0
56773,0
56774,1
56775,0
56776,0
56777,0
56778,0
56779,0
56780,1
56781,0
56782,0
56783,0
56784,0
56785,0
56786,0
56787,0
56788,0
56789,0
56790,0
56791,0
56792,0
56793,0
56794,0
56795,0
56796,0
56797,0
56798,1
56799,1
56800,0
56801,0
56802,0
56803,0
56804,0
56805,1
56806,0
56807,0
56808,1
56809,0
56810,0
56811,0
56812,0
56813,0
56814,0
56815,1
56816,0
56817,0
56818,0
56819,0
56820,0
56821,0
56822,0
56823,0
56824,0
56825,0
56826,0
56827,0
56828,0
56829,0
56830,1
56831,0
56832,1
56833,0
56834,1
56835,1
56836,0
56837,0
56838,0
56839,1
56840,0
56841,0
56842,0
56843,0
56844,0
56845,0
56846,0
56847,0
56848,0
56849,0
56850,0
56851,0
56852,0
56853,0
56854,0
56855,1
56856,0
56857,0
56858,0
56859,0
56860,0
56861,1
56862,0
56863,0
56864,0
56865,0
56866,0
56867,0
56868,0
56869,1
56870,0
56871,0
56872,0
56873,0
56874,0
56875,0
56876,0
56877,0
56878,0
56879,0
56880,0
56881,0
56882,0
56883,0
56884,0
56885,1
56886,0
56887,0
56888,0
56889,0
56890,0
56891,1
56892,0
56893,1
56894,0
56895,0
56896,0
56897,0
56898,0
56899,0
56900,0
56901,0
56902,0
56903,0
56904,0
56905,0
56906,0
56907,0
56908,1
56909,0
56910,0
56911,1
56912,0
56913,0
56914,0
56915,0
56916,0
56917,0
56918,0
56919,0
56920,0
56921,1
56922,1
56923,0
56924,0
56925,0
56926,0
56927,0
56928,0
56929,1
56930,0
56931,0
56932,0
56933,0
56934,0
56935,0
56936,0
56937,0
56938,0
56939,0
56940,0
56941,0
56942,0
56943,0
56944,0
56945,1
56946,0
56947,0
56948,0
56949,1
56950,0
56951,0
56952,0
56953,0
56954,0
56955,1
56956,0
56957,0
56958,1
56959,0
56960,0
56961,0
56962,0
56963,1
56964,0
56965,0
56966,0
56967,1
56968,0
56969,0
56970,1
56971,0
56972,0
56973,1
56974,0
56975,0
56976,0
56977,0
56978,0
56979,0
56980,0
56981,0
56982,0
56983,0
56984,0
56985,1
56986,0
56987,1
56988,0
56989,0
56990,0
56991,0
56992,1
56993,0
56994,0
56995,0
56996,0
56997,0
56998,0
56999,0
57000,0
57001,0
57002,0
57003,0
57004,0
57005,0
57006,0
57007,1
57008,0
57009,0
57010,0
57011,1
57012,0
57013,0
57014,0
57015,0
57016,0
57017,0
57018,0
57019,0
57020,0
57021,0
57022,0
57023,1
57024,0
57025,0
57026,0
57027,0
57028,0
57029,0
57030,1
57031,0
57032,0
57033,1
57034,0
57035,0
57036,0
57037,0
57038,1
57039,0
57040,0
57041,0
57042,0
57043,0
57044,0
57045,0
57046,0
57047,0
57048,0
57049,0
57050,0
57051,1
57052,0
57053,0
57054,0
57055,0
57056,0
57057,0
57058,0
57059,0
57060,0
57061,0
57062,0
57063,0
57064,0
57065,0
57066,0
57067,0
57068,0
57069,0
57070,0
57071,0
57072,1
57073,0
57074,0
57075,0
57076,0
57077,0
57078,0
57079,0
57080,0
57081,0
57082,0
57083,0
57084,0
57085,0
57086,0
57087,0
57088,0
57089,0
57090,0
57091,0
57092,0
57093,0
57094,1
57095,0
57096,0
57097,0
57098,0
57099,0
57100,0
57101,0
57102,0
57103,0
57104,0
57105,0
57106,0
57107,0
57108,0
57109,0
57110,0
57111,0
57112,0
57113,0
57114,0
57115,0
57116,0
57117,0
57118,0
57119,0
57120,0
57121,0
57122,0
57123,1
57124,0
57125,0
57126,1
57127,0
57128,0
57129,0
57130,0
57131,0
57132,0
57133,1
57134,0
57135,0
57136,0
57137,0
57138,0
57139,1
57140,0
57141,0
57142,0
57143,0
57144,0
57145,1
57146,0
57147,0
57148,0
57149,0
57150,1
57151,0
57152,0
57153,1
57154,0
57155,0
57156,0
57157,0
57158,0
57159,0
57160,0
57161,0
57162,0
57163,0
57164,0
57165,1
57166,0
57167,0
57168,0
57169,0
57170,0
57171,0
57172,1
57173,0
57174,1
57175,0
57176,0
57177,1
57178,0
57179,0
57180,0
57181,0
57182,1
57183,0
57184,0
57185,1
57186,0
57187,0
57188,0
57189,1
57190,0
57191,0
57192,0
57193,0
57194,1
57195,0
57196,0
57197,0
57198,0
57199,0
57200,0
57201,0
57202,0
57203,0
57204,0
57205,0
57206,0
57207,0
57208,0
57209,0
57210,0
57211,0
57212,0
57213,0
57214,0
57215,0
57216,0
57217,1
57218,0
57219,0
57220,0
57221,1
57222,0
57223,0
57224,0
57225,0
57226,0
57227,0
57228,0
57229,1
57230,0
57231,0
57232,0
57233,0
57234,0
57235,0
57236,0
57237,0
57238,1
57239,0
57240,0
57241,0
57242,1
57243,0
57244,0
57245,0
57246,0
57247,1
57248,0
57249,0
57250,0
57251,1
57252,1
57253,0
57254,0
57255,0
57256,0
57257,0
57258,0
57259,0
57260,0
57261,0
57262,0
57263,0
57264,0
57265,0
57266,0
57267,0
57268,0
57269,0
57270,0
57271,0
57272,0
57273,0
57274,0
57275,0
57276,0
57277,0
57278,0
57279,0
57280,1
57281,0
57282,0
57283,0
57284,0
57285,0
57286,0
57287,0
57288,0
57289,0
57290,0
57291,0
57292,0
57293,1
57294,0
57295,0
57296,0
57297,0
57298,0
57299,0
57300,0
57301,0
57302,0
57303,0
57304,0
57305,1
57306,0
57307,0
57308,0
57309,0
57310,0
57311,0
57312,0
57313,0
57314,0
57315,0
57316,0
57317,0
57318,0
57319,1
57320,1
57321,0
57322,0
57323,0
57324,0
57325,0
57326,0
57327,0
57328,0
57329,0
57330,0
57331,1
57332,0
57333,0
57334,0
57335,0
57336,0
57337,0
57338,0
57339,0
57340,0
57341,0
57342,1
57343,0
57344,0
57345,0
57346,1
57347,0
57348,0
57349,0
57350,0
57351,1
57352,0
57353,0
57354,0
57355,0
57356,0
57357,0
57358,1
57359,0
57360,0
57361,0
57362,0
57363,0
57364,0
57365,0
57366,0
57367,0
57368,0
57369,0
57370,0
57371,0
57372,0
57373,0
57374,0
57375,1
57376,0
57377,0
57378,0
57379,0
57380,0
57381,0
57382,0
57383,0
57384,1
57385,0
57386,0
57387,1
57388,0
57389,0
57390,0
57391,0
57392,0
57393,0
57394,0
57395,1
57396,0
57397,0
57398,0
57399,1
57400,1
57401,0
57402,0
57403,0
57404,1
57405,0
57406,0
57407,0
57408,0
57409,0
57410,1
57411,0
57412,0
57413,0
57414,0
57415,0
57416,0
57417,0
57418,0
57419,0
57420,0
57421,0
57422,0
57423,0
57424,0
57425,0
57426,0
57427,0
57428,0
57429,1
57430,0
57431,0
57432,1
57433,0
57434,0
57435,0
57436,0
57437,0
57438,0
57439,0
57440,0
57441,0
57442,1
57443,0
57444,0
57445,0
57446,1
57447,0
57448,0
57449,0
57450,1
57451,0
57452,0
57453,0
57454,0
57455,0
57456,0
57457,0
57458,0
57459,0
57460,1
57461,1
57462,0
57463,0
57464,0
57465,0
57466,1
57467,0
57468,1
57469,1
57470,0
57471,0
57472,0
57473,0
57474,1
57475,0
57476,1
57477,0
57478,0
57479,0
57480,0
57481,1
57482,0
57483,0
57484,0
57485,0
57486,0
57487,0
57488,0
57489,1
57490,0
57491,0
57492,0
57493,0
57494,0
57495,1
57496,0
57497,0
57498,0
57499,1
57500,1
57501,1
57502,1
57503,1
57504,0
57505,0
57506,0
57507,1
57508,0
57509,0
57510,0
57511,0
57512,0
57513,0
57514,0
57515,0
57516,1
57517,0
57518,0
57519,1
57520,0
57521,0
57522,0
57523,0
57524,0
57525,0
57526,0
57527,0
57528,0
57529,0
57530,0
57531,0
57532,0
57533,0
57534,0
57535,0
57536,1
57537,0
57538,0
57539,0
57540,0
57541,1
57542,0
57543,0
57544,0
57545,0
57546,0
57547,0
57548,0
57549,0
57550,0
57551,0
57552,0
57553,0
57554,0
57555,0
57556,0
57557,0
57558,0
57559,0
57560,0
57561,0
57562,0
57563,0
57564,0
57565,0
57566,0
57567,0
57568,1
57569,0
57570,0
57571,1
57572,0
57573,0
57574,0
57575,0
57576,1
57577,0
57578,0
57579,1
57580,0
57581,0
57582,0
57583,0
57584,0
57585,0
57586,0
57587,1
57588,0
57589,0
57590,0
57591,0
57592,0
57593,0
57594,0
57595,1
57596,0
57597,0
57598,0
57599,0
57600,0
57601,0
57602,0
57603,0
57604,0
57605,0
57606,0
57607,0
57608,0
57609,0
57610,0
57611,0
57612,1
57613,0
57614,0
57615,0
57616,0
57617,0
57618,0
57619,0
57620,0
57621,0
57622,0
57623,0
57624,0
57625,0
57626,0
57627,0
57628,0
57629,0
57630,0
57631,0
57632,0
57633,0
57634,0
57635,0
57636,0
57637,0
57638,0
57639,0
57640,0
57641,1
57642,0
57643,0
57644,0
57645,0
57646,0
57647,0
57648,0
57649,0
57650,0
57651,0
57652,0
57653,0
57654,0
57655,0
57656,0
57657,0
57658,0
57659,0
57660,0
57661,1
57662,0
57663,0
57664,0
57665,1
57666,0
57667,0
57668,0
57669,0
57670,0
57671,0
57672,0
57673,0
57674,1
57675,1
57676,0
57677,0
57678,0
57679,0
57680,0
57681,0
57682,0
57683,0
57684,0
57685,0
57686,0
57687,0
57688,0
57689,0
57690,0
57691,1
57692,0
57693,0
57694,0
57695,0
57696,0
57697,0
57698,0
57699,0
57700,0
57701,0
57702,0
57703,0
57704,0
57705,0
57706,0
57707,0
57708,0
57709,0
57710,0
57711,0
57712,0
57713,1
57714,0
57715,0
57716,0
57717,0
57718,0
57719,0
57720,0
57721,1
57722,1
57723,0
57724,1
57725,0
57726,0
57727,1
57728,0
57729,0
57730,0
57731,1
57732,0
57733,0
57734,1
57735,0
57736,0
57737,0
57738,1
57739,0
57740,0
57741,0
57742,0
57743,0
57744,0
57745,0
57746,0
57747,0
57748,1
57749,0
57750,0
57751,0
57752,0
57753,0
57754,0
57755,0
57756,0
57757,0
57758,0
57759,0
57760,0
57761,0
57762,0
57763,0
57764,0
57765,0
57766,0
57767,0
57768,0
57769,1
57770,0
57771,0
57772,0
57773,0
57774,0
57775,0
57776,0
57777,0
57778,0
57779,0
57780,0
57781,0
57782,0
57783,1
57784,0
57785,0
57786,0
57787,0
57788,0
57789,0
57790,0
57791,1
57792,0
57793,0
57794,0
57795,0
57796,0
57797,1
57798,0
57799,1
57800,0
57801,0
57802,0
57803,0
57804,1
57805,0
57806,1
57807,0
57808,0
57809,0
57810,1
57811,0
57812,0
57813,0
57814,0
57815,0
57816,0
57817,1
57818,0
57819,0
57820,1
57821,1
57822,0
57823,0
57824,1
57825,0
57826,1
57827,0
57828,0
57829,0
57830,0
57831,0
57832,1
57833,0
57834,0
57835,1
57836,1
57837,1
57838,0
57839,1
57840,0
57841,0
57842,0
57843,0
57844,0
57845,0
57846,0
57847,0
57848,0
57849,0
57850,0
57851,0
57852,0
57853,0
57854,0
57855,0
57856,0
57857,1
57858,0
57859,0
57860,0
57861,1
57862,0
57863,0
57864,0
57865,0
57866,0
57867,0
57868,0
57869,0
57870,0
57871,0
57872,0
57873,0
57874,0
57875,0
57876,0
57877,0
57878,1
57879,1
57880,0
57881,0
57882,1
57883,0
57884,0
57885,0
57886,0
57887,1
57888,0
57889,0
57890,0
57891,0
57892,1
57893,0
57894,0
57895,0
57896,0
57897,0
57898,0
57899,1
57900,0
57901,0
57902,0
57903,0
57904,0
57905,0
57906,0
57907,0
57908,0
57909,0
57910,0
57911,0
57912,0
57913,0
57914,0
57915,0
57916,0
57917,0
57918,0
57919,0
57920,0
57921,0
57922,1
57923,0
57924,0
57925,0
57926,0
57927,0
57928,0
57929,0
57930,1
57931,0
57932,0
57933,0
57934,1
57935,0
57936,0
57937,0
57938,1
57939,0
57940,0
57941,0
57942,0
57943,1
57944,0
57945,0
57946,0
57947,0
57948,0
57949,0
57950,0
57951,0
57952,0
57953,0
57954,0
57955,0
57956,0
57957,1
57958,0
57959,0
57960,0
57961,0
57962,1
57963,1
57964,0
57965,1
57966,0
57967,0
57968,0
57969,0
57970,1
57971,0
57972,0
57973,0
57974,1
57975,1
57976,0
57977,0
57978,0
57979,1
57980,0
57981,0
57982,0
57983,0
57984,0
57985,0
57986,0
57987,0
57988,0
57989,1
57990,0
57991,0
57992,0
57993,0
57994,0
57995,0
57996,0
57997,0
57998,0
57999,1
58000,0
58001,0
58002,1
58003,0
58004,0
58005,1
58006,0
58007,0
58008,0
58009,1
58010,0
58011,0
58012,0
58013,1
58014,0
58015,0
58016,0
58017,0
58018,0
58019,0
58020,0
58021,0
58022,1
58023,0
58024,0
58025,1
58026,0
58027,0
58028,1
58029,0
58030,0
58031,0
58032,0
58033,1
58034,0
58035,0
58036,0
58037,1
58038,0
58039,0
58040,0
58041,1
58042,0
58043,0
58044,0
58045,1
58046,0
58047,0
58048,0
58049,0
58050,1
58051,0
58052,0
58053,0
58054,0
58055,0
58056,0
58057,0
58058,0
58059,0
58060,0
58061,0
58062,0
58063,0
58064,1
58065,0
58066,0
58067,0
58068,0
58069,0
58070,1
58071,1
58072,0
58073,0
58074,0
58075,0
58076,0
58077,0
58078,0
58079,0
58080,0
58081,1
58082,1
58083,0
58084,0
58085,0
58086,0
58087,0
58088,0
58089,1
58090,0
58091,0
58092,0
58093,0
58094,1
58095,0
58096,0
58097,0
58098,0
58099,0
58100,0
58101,0
58102,0
58103,0
58104,0
58105,0
58106,0
58107,0
58108,0
58109,0
58110,0
58111,0
58112,0
58113,0
58114,0
58115,0
58116,1
58117,0
58118,0
58119,0
58120,0
58121,0
58122,0
58123,0
58124,0
58125,1
58126,0
58127,0
58128,0
58129,0
58130,0
58131,1
58132,0
58133,0
58134,0
58135,1
58136,0
58137,0
58138,0
58139,0
58140,0
58141,0
58142,0
58143,0
58144,1
58145,0
58146,0
58147,1
58148,0
58149,1
58150,0
58151,0
58152,0
58153,0
58154,0
58155,0
58156,0
58157,0
58158,0
58159,0
58160,0
58161,0
58162,0
58163,0
58164,0
58165,0
58166,0
58167,0
58168,0
58169,0
58170,1
58171,0
58172,0
58173,1
58174,0
58175,0
58176,0
58177,0
58178,0
58179,0
58180,0
58181,0
58182,0
58183,0
58184,1
58185,0
58186,0
58187,0
58188,0
58189,0
58190,0
58191,0
58192,1
58193,0
58194,0
58195,0
58196,0
58197,1
58198,0
58199,0
58200,0
58201,0
58202,0
58203,0
58204,0
58205,0
58206,1
58207,0
58208,0
58209,0
58210,0
58211,0
58212,0
58213,0
58214,0
58215,0
58216,1
58217,0
58218,0
58219,1
58220,0
58221,0
58222,0
58223,0
58224,0
58225,0
58226,0
58227,0
58228,0
58229,0
58230,0
58231,0
58232,0
58233,0
58234,0
58235,0
58236,0
58237,1
58238,1
58239,0
58240,0
58241,0
58242,0
58243,0
58244,0
58245,0
58246,0
58247,0
58248,0
58249,0
58250,0
58251,0
58252,0
58253,1
58254,0
58255,0
58256,0
58257,1
58258,0
58259,0
58260,0
58261,0
58262,0
58263,0
58264,0
58265,1
58266,1
58267,0
58268,0
58269,0
58270,0
58271,0
58272,0
58273,0
58274,0
58275,0
58276,0
58277,0
58278,0
58279,1
58280,0
58281,0
58282,0
58283,0
58284,0
58285,0
58286,1
58287,0
58288,0
58289,0
58290,0
58291,0
58292,0
58293,0
58294,0
58295,0
58296,0
58297,0
58298,0
58299,0
58300,0
58301,0
58302,0
58303,0
58304,0
58305,0
58306,1
58307,0
58308,0
58309,1
58310,0
58311,0
58312,1
58313,0
58314,0
58315,0
58316,0
58317,0
58318,0
58319,0
58320,0
58321,0
58322,0
58323,0
58324,0
58325,0
58326,0
58327,0
58328,1
58329,0
58330,0
58331,0
58332,1
58333,0
58334,0
58335,0
58336,1
58337,1
58338,0
58339,0
58340,1
58341,1
58342,1
58343,0
58344,0
58345,0
58346,1
58347,0
58348,1
58349,0
58350,0
58351,0
58352,0
58353,0
58354,0
58355,0
58356,0
58357,0
58358,0
58359,1
58360,0
58361,0
58362,1
58363,0
58364,0
58365,0
58366,0
58367,0
58368,0
58369,0
58370,0
58371,0
58372,0
58373,0
58374,0
58375,0
58376,0
58377,0
58378,0
58379,0
58380,0
58381,0
58382,0
58383,0
58384,0
58385,0
58386,0
58387,0
58388,0
58389,0
58390,0
58391,0
58392,0
58393,0
58394,0
58395,0
58396,0
58397,0
58398,0
58399,0
58400,0
58401,0
58402,0
58403,0
58404,0
58405,0
58406,0
58407,0
58408,0
58409,0
58410,0
58411,0
58412,0
58413,0
58414,0
58415,1
58416,0
58417,1
58418,0
58419,0
58420,0
58421,0
58422,1
58423,0
58424,0
58425,1
58426,1
58427,0
58428,0
58429,0
58430,0
58431,0
58432,0
58433,1
58434,0
58435,0
58436,0
58437,0
58438,0
58439,0
58440,0
58441,0
58442,0
58443,0
58444,0
58445,0
58446,0
58447,0
58448,0
58449,0
58450,0
58451,0
58452,0
58453,0
58454,0
58455,0
58456,0
58457,1
58458,0
58459,0
58460,0
58461,0
58462,0
58463,0
58464,0
58465,0
58466,1
58467,0
58468,0
58469,1
58470,0
58471,0
58472,0
58473,0
58474,0
58475,0
58476,0
58477,0
58478,0
58479,0
58480,1
58481,0
58482,1
58483,0
58484,0
58485,1
58486,0
58487,0
58488,0
58489,1
58490,0
58491,0
58492,0
58493,0
58494,0
58495,0
58496,0
58497,0
58498,0
58499,0
58500,0
58501,0
58502,0
58503,0
58504,1
58505,0
58506,0
58507,0
58508,0
58509,0
58510,0
58511,0
58512,1
58513,1
58514,0
58515,0
58516,0
58517,0
58518,0
58519,0
58520,0
58521,0
58522,0
58523,0
58524,0
58525,0
58526,0
58527,1
58528,0
58529,0
58530,0
58531,0
58532,0
58533,0
58534,0
58535,0
58536,0
58537,0
58538,0
58539,1
58540,0
58541,0
58542,0
58543,0
58544,0
58545,1
58546,0
58547,0
58548,0
58549,0
58550,0
58551,0
58552,0
58553,0
58554,0
58555,0
58556,0
58557,0
58558,0
58559,0
58560,0
58561,0
58562,0
58563,0
58564,0
58565,0
58566,0
58567,0
58568,0
58569,0
58570,0
58571,0
58572,0
58573,0
58574,0
58575,0
58576,0
58577,0
58578,0
58579,0
58580,0
58581,0
58582,1
58583,0
58584,0
58585,0
58586,0
58587,0
58588,0
58589,0
58590,0
58591,0
58592,0
58593,0
58594,0
58595,0
58596,0
58597,0
58598,0
58599,0
58600,0
58601,0
58602,0
58603,0
58604,0
58605,0
58606,0
58607,0
58608,0
58609,0
58610,0
58611,0
58612,0
58613,0
58614,1
58615,0
58616,0
58617,0
58618,0
58619,0
58620,0
58621,0
58622,0
58623,0
58624,0
58625,0
58626,0
58627,0
58628,0
58629,0
58630,0
58631,0
58632,0
58633,0
58634,0
58635,0
58636,0
58637,0
58638,0
58639,0
58640,0
58641,0
58642,1
58643,0
58644,0
58645,0
58646,0
58647,0
58648,0
58649,0
58650,0
58651,0
58652,0
58653,0
58654,0
58655,0
58656,0
58657,0
58658,1
58659,0
58660,0
58661,0
58662,0
58663,0
58664,0
58665,0
58666,1
58667,0
58668,0
58669,0
58670,0
58671,0
58672,0
58673,0
58674,0
58675,0
58676,0
58677,0
58678,0
58679,1
58680,0
58681,1
58682,0
58683,0
58684,1
58685,0
58686,1
58687,0
58688,0
58689,1
58690,0
58691,0
58692,0
58693,0
58694,0
58695,1
58696,0
58697,0
58698,0
58699,0
58700,0
58701,0
58702,0
58703,0
58704,0
58705,0
58706,0
58707,0
58708,0
58709,0
58710,0
58711,0
58712,1
58713,0
58714,0
58715,0
58716,0
58717,0
58718,0
58719,0
58720,0
58721,0
58722,0
58723,1
58724,0
58725,0
58726,0
58727,0
58728,1
58729,0
58730,1
58731,0
58732,0
58733,0
58734,0
58735,0
58736,1
58737,0
58738,0
58739,0
58740,0
58741,0
58742,0
58743,0
58744,0
58745,0
58746,0
58747,0
58748,1
58749,0
58750,0
58751,0
58752,1
58753,0
58754,0
58755,0
58756,0
58757,0
58758,0
58759,0
58760,0
58761,0
58762,0
58763,0
58764,0
58765,1
58766,0
58767,0
58768,1
58769,0
58770,0
58771,0
58772,0
58773,0
58774,0
58775,0
58776,0
58777,0
58778,0
58779,0
58780,0
58781,0
58782,0
58783,0
58784,0
58785,0
58786,0
58787,0
58788,0
58789,1
58790,0
58791,0
58792,0
58793,0
58794,0
58795,0
58796,0
58797,0
58798,0
58799,0
58800,0
58801,1
58802,0
58803,0
58804,0
58805,0
58806,0
58807,0
58808,1
58809,0
58810,1
58811,0
58812,0
58813,0
58814,0
58815,0
58816,0
58817,1
58818,0
58819,0
58820,0
58821,0
58822,0
58823,0
58824,0
58825,0
58826,0
58827,0
58828,1
58829,0
58830,0
58831,0
58832,0
58833,0
58834,0
58835,0
58836,0
58837,0
58838,0
58839,0
58840,0
58841,0
58842,1
58843,0
58844,0
58845,0
58846,0
58847,1
58848,0
58849,0
58850,0
58851,0
58852,0
58853,0
58854,0
58855,0
58856,0
58857,0
58858,0
58859,1
58860,1
58861,0
58862,0
58863,0
58864,0
58865,0
58866,1
58867,0
58868,0
58869,1
58870,0
58871,1
58872,0
58873,0
58874,0
58875,0
58876,0
58877,0
58878,0
58879,0
58880,0
58881,1
58882,0
58883,0
58884,1
58885,0
58886,0
58887,0
58888,1
58889,0
58890,0
58891,1
58892,0
58893,0
58894,0
58895,0
58896,1
58897,0
58898,0
58899,0
58900,0
58901,0
58902,0
58903,0
58904,0
58905,1
58906,0
58907,0
58908,0
58909,0
58910,0
58911,0
58912,0
58913,0
58914,0
58915,0
58916,0
58917,0
58918,0
58919,1
58920,0
58921,0
58922,0
58923,0
58924,1
58925,0
58926,1
58927,0
58928,1
58929,0
58930,0
58931,0
58932,0
58933,0
58934,0
58935,0
58936,0
58937,0
58938,0
58939,0
58940,0
58941,0
58942,0
58943,0
58944,0
58945,0
58946,0
58947,0
58948,0
58949,0
58950,0
58951,0
58952,0
58953,0
58954,0
58955,1
58956,0
58957,0
58958,1
58959,0
58960,0
58961,0
58962,0
58963,1
58964,1
58965,0
58966,0
58967,0
58968,0
58969,1
58970,0
58971,0
58972,0
58973,1
58974,0
58975,0
58976,0
58977,0
58978,0
58979,0
58980,0
58981,1
58982,0
